bat_sr,bat_boundary_pct,bat_dot_pct,bowl_economy,bowl_sr,bowl_dot_pct,pp_economy,mid_economy,death_economy
81.13166666666666,9.591666666666667,32.175,8.879583333333334,999.0000000000005,27.26875,2.39,7.15875,3.048750000000001
104.03,12.199387755102041,42.172448979591834,0.0,-8.526512829121202e-14,3.552713678800501e-15,8.881784197001252e-16,0.0,8.881784197001252e-16
94.74428571428571,10.605714285714285,41.29152380952381,7.596380952380953,18.74209523809523,38.042857142857144,5.520857142857144,7.031238095238095,7.588761904761905
